,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
33,Citroen, C1,"£10,049",2021,Other,58.9 mpg,Tax: £180,"Mileage: 6,822",Petrol,beige,1.0 VTi 72 Shine 5dr
34,Citroen, C3,"£11,999",2018,Other,56.5 mpg,Tax: £180,"Mileage: 11,255",Petrol,beige,AIRCROSS 1.2 PureTech 110 Flair 5dr
35,Citroen, C1,"£8,749",2018,Other,68.9 mpg,Tax: £180,"Mileage: 21,217",Petrol,beige,1.0 VTi 72 ELLE 5dr
36,Citroen, C3,"£11,749",2017,Other,70.6 mpg,Tax: £180,"Mileage: 23,941",Diesel,beige,AIRCROSS 1.6 BlueHDi Flair 5dr
37,Citroen, C3,"£11,799",2019,Other,51.4 mpg,Tax: £180,"Mileage: 39,201",Petrol,beige,AIRCROSS 1.2 PureTech 110 Flair 5dr [6 speed]
38,Citroen, C3,"£11,599",2021,Other,70.6 mpg,Tax: £180,"Mileage: 39,880",Diesel,beige,1.5 BlueHDi Shine Plus 5dr
39,Citroen, C4,"£14,299",2019,Other,68.9 mpg,Tax: £180,"Mileage: 48,410",Diesel,beige,SPACETOURER 1.5 BlueHDi 130 Flair 5dr
40,Citroen, C4,"£12,949",2019,Other,68.9 mpg,Tax: £180,"Mileage: 60,846",Diesel,beige,SPACETOURER 1.5 BlueHDi 130 Touch Edition 5dr
41,Citroen, C1,"£9,549",2020,Other,58.9 mpg,Tax: £180,"Mileage: 7,918",Petrol,beige,1.0 VTi 72 Feel 5dr
42,Citroen, C3,"£14,668",2019,Semi-Auto,49.6 mpg,Tax: £180,"Mileage: 3,363",Petrol,beige,3 1.2 PureTech 110 Flair 5dr EAT6
215,Citroen, C3,"£11,949",2021,Other,54.3 mpg,Tax: £180,"Mileage: 3,370",Petrol,black,1.2 PureTech Shine 5dr
216,Citroen, C3,"£11,249",2019,Other,46.6 mpg,Tax: £180,"Mileage: 6,611",Petrol,black,1.2 PureTech 82 Feel Nav Edition 5dr
217,Citroen, Grand C4 Picasso,"£17,999",2018,Other,68.9 mpg,Tax: £180,"Mileage: 6,688",Diesel,black,1.6 BlueHDi Flair 5dr EAT6
218,Citroen, C3,"£14,499",2021,Other,50.4 mpg,Tax: £180,"Mileage: 13,451",Petrol,black,1.2 PureTech 110 Shine 5dr EAT6
219,Citroen, C3,"£14,599",2019,Other,47.1 mpg,Tax: £180,"Mileage: 16,061",Petrol,black,AIRCROSS 1.2 PureTech 130 Flair 5dr EAT6
220,Citroen, C4,"£16,649",2021,Other,50.4 mpg,Tax: £180,"Mileage: 16,427",Petrol,black,1.2 PureTech [130] Shine 5dr Auto
221,Citroen, C3,"£11,299",2020,Other,51.4 mpg,Tax: £180,"Mileage: 18,237",Petrol,black,1.2 PureTech 83 Flair Plus 5dr
222,Citroen, C3,"£11,599",2020,Other,51.4 mpg,Tax: £180,"Mileage: 18,397",Petrol,black,1.2 PureTech 83 Flair Plus 5dr
223,Citroen, C4 Picasso,"£13,499",2017,Other,74.3 mpg,Tax: £180,"Mileage: 19,962",Diesel,black,1.6 BlueHDi Flair 5dr
309,Citroen, C3,"£10,749",2019,Other,46.6 mpg,Tax: £180,"Mileage: 21,374",Petrol,black,1.2 PureTech 82 Feel Nav Edition 5dr
310,Citroen, C5 Aircross,"£15,499",2020,Other,55.4 mpg,Tax: £180,"Mileage: 21,730",Diesel,black,1.5 BlueHDi 130 Flair Plus 5dr
311,Citroen, C3,"£12,699",2021,Other,54.3 mpg,Tax: £180,"Mileage: 21,870",Petrol,black,1.2 PureTech Shine Plus 5dr
312,Citroen, C3,"£10,999",2020,Other,51.4 mpg,Tax: £180,"Mileage: 23,147",Petrol,black,1.2 PureTech 83 Origins 5dr
313,Citroen, C3,"£11,349",2020,Other,51.4 mpg,Tax: £180,"Mileage: 24,291",Petrol,black,1.2 PureTech Flair Plus 5dr
314,Citroen, C3,"£10,549",2019,Other,58.9 mpg,Tax: £180,"Mileage: 24,338",Petrol,black,1.2 PureTech 82 Flair 5dr
315,Citroen, C1,"£7,599",2017,Other,65.7 mpg,Tax: £180,"Mileage: 25,377",Petrol,black,1.2 PureTech Flair 5dr
316,Citroen, C1,"£8,899",2019,Other,58.9 mpg,Tax: £180,"Mileage: 26,030",Petrol,black,1.0 VTi 72 Origins 5dr
317,Citroen, C3,"£11,349",2019,Other,51.4 mpg,Tax: £180,"Mileage: 26,117",Petrol,black,1.2 PureTech 83 Flair Nav Edition 5dr
318,Citroen, C3,"£10,999",2020,Other,51.4 mpg,Tax: £180,"Mileage: 28,630",Petrol,black,1.2 PureTech 83 Flair Plus 5dr
408,Citroen, C3,"£11,349",2019,Other,51.4 mpg,Tax: £180,"Mileage: 26,117",Petrol,black,1.2 PureTech 83 Flair Nav Edition 5dr
409,Citroen, C3,"£13,999",2020,Other,47.1 mpg,Tax: £180,"Mileage: 27,145",Petrol,black,AIRCROSS 1.2 PureTech 130 Flair 5dr EAT6
410,Citroen, C3,"£10,999",2020,Other,51.4 mpg,Tax: £180,"Mileage: 28,630",Petrol,black,1.2 PureTech 83 Flair Plus 5dr
411,Citroen, C3,"£9,999",2019,Other,60.1 mpg,Tax: £180,"Mileage: 29,110",Petrol,black,1.2 PureTech 82 Flair Nav Edition 5dr
412,Citroen, C3,"£9,999",2019,Other,60.1 mpg,Tax: £180,"Mileage: 29,315",Petrol,black,1.2 PureTech 82 Flair Nav Edition 5dr
413,Citroen, C1,"£7,049",2018,Other,68.9 mpg,Tax: £180,"Mileage: 29,636",Petrol,black,1.0 VTi 72 Feel 3dr
414,Citroen, C3,"£10,449",2020,Other,51.4 mpg,Tax: £180,"Mileage: 30,213",Petrol,black,1.2 PureTech 83 Flair Plus 5dr
415,Citroen, C3,"£10,199",2019,Other,51.4 mpg,Tax: £180,"Mileage: 33,331",Petrol,black,1.2 PureTech 82 Feel Nav Edition 5dr
416,Citroen, Grand C4 Picasso,"£13,899",2017,Other,65.7 mpg,Tax: £180,"Mileage: 33,982",Diesel,black,2.0 BlueHDi Flair 5dr
417,Citroen, C3,"£10,549",2021,Other,54.3 mpg,Tax: £180,"Mileage: 37,038",Petrol,black,1.2 PureTech Shine 5dr
505,Citroen, C3,"£9,399",2017,Other,61.4 mpg,Tax: £180,"Mileage: 40,202",Petrol,black,1.2 PureTech 110 Flair 5dr
506,Citroen, C3,"£10,049",2020,Other,51.4 mpg,Tax: £180,"Mileage: 41,948",Petrol,black,1.2 PureTech 83 Origins 5dr
507,Citroen, C3,"£9,699",2019,Other,60.1 mpg,Tax: £180,"Mileage: 43,108",Petrol,black,1.2 PureTech 82 Flair Nav Edition 5dr
508,Citroen, C4 Cactus,"£10,399",2019,Other,70.6 mpg,Tax: £180,"Mileage: 50,124",Diesel,black,1.5 BlueHDi Flair 5dr
509,Citroen, C4 Cactus,"£9,849",2018,Other,70.6 mpg,Tax: £180,"Mileage: 55,299",Diesel,black,1.5 BlueHDi Flair 5dr
510,Citroen, Grand C4 Picasso,"£11,499",2017,Other,70.6 mpg,Tax: £180,"Mileage: 59,824",Diesel,black,1.6 BlueHDi Flair 5dr
511,Citroen, C3,"£16,298",2022,Manual,51.4 mpg,Tax: £180,"Mileage: 7,021",Petrol,black,3 Aircross 1.2 PureTech 110 Shine Plus 5dr
512,Citroen, C3,"£11,318",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 9,942",Petrol,black,3 1.2 PureTech Flair 5dr
513,Citroen, C3,"£11,200",2019,Manual,51.4 mpg,Tax: £180,"Mileage: 34,760",Petrol,black,"Aircross 1.2 PureTech Flair SUV 5dr Petrol Manual 6 Spd Euro 6 (s/s) (110 ps) Android Auto,Apple"
514,Citroen, C5 Aircross,"£16,100",2020,Manual,68.9 mpg,Tax: £180,"Mileage: 10,302",Diesel,black,"1.5 BlueHDi Flair Plus SUV 5dr Diesel Manual Euro 6 (s/s) (130 ps) Part Leather,Android Auto"
604,Citroen, C5 Aircross,"£15,300",2020,Manual,36.6 mpg,Tax: £180,"Mileage: 19,939",Petrol,black,"1.2 PureTech Flair Plus SUV 5dr Petrol Manual Euro 6 (s/s) (130 ps) Part Leather,Android Auto"
605,Citroen, C3,"£10,200",2021,Manual,51.4 mpg,Tax: £180,"Mileage: 51,733",Petrol,black,"Aircross 1.2 PureTech Shine SUV 5dr Petrol Manual Euro 6 (s/s) (110 ps) Android Auto,Apple CarPlay"
606,Citroen, Berlingo,"£21,500",2020,Manual,54.3 mpg,Tax: £180,"Mileage: 26,944",Diesel,black,"1.5 BlueHDi Flair XTR XL MPV 5dr Diesel Manual Euro 6 (s/s) (130 ps) Visibility Pack,Third Row Seat"
607,Citroen, C3,"£19,000",2023,Semi-Auto,49.6 mpg,Tax: £180,Mileage: 1,Petrol,black,3 1.2 PureTech 110 Shine Plus 5dr EAT6
608,Citroen, C3,"£10,663",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 15,888",Petrol,black,3 1.2 PureTech Shine 5dr
609,Citroen, C3,"£18,563",2023,Semi-Auto,49.6 mpg,Tax: £180,"Mileage: 2,749",Petrol,black,3 1.2 PureTech 110 Shine Plus 5dr EAT6
610,Citroen, C3,"£13,706",2019,Semi-Auto,55.4 mpg,Tax: £180,"Mileage: 11,999",Petrol,black,3 1.2 PureTech 110 Flair 5dr EAT6
611,Citroen, C3,"£12,547",2021,Manual,51.4 mpg,Tax: £180,"Mileage: 13,721",Petrol,black,3 Aircross 1.2 PureTech 110 Shine 5dr
612,Citroen, C3,"£13,986",2022,Manual,54.3 mpg,Tax: £180,"Mileage: 17,099",Petrol,black,3 Aircross 1.2 PureTech 110 C-Series Edition 5dr
613,Citroen, C5,"£30,000",2022,Semi-Auto,188.3 mpg,Tax: £170,"Mileage: 11,445",Hybrid,black,5 X 1.6 Plug-in Hybrid 225 Shine Plus 5dr e-EAT8
699,Citroen, C1,"£11,000",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 15,000",Petrol,black,1 1.0 VTi 72 Urban Ride 5dr
700,Citroen, C4,"£15,500",2022,Manual,54.3 mpg,Tax: £180,"Mileage: 22,000",Petrol,black,4 1.2 PureTech [130] Sense Plus 5dr
701,Citroen, C3,"£14,000",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 23,000",Petrol,black,3 1.2 PureTech Shine Plus 5dr
702,Citroen, C3,"£11,949",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 12,138",Petrol,black,3 1.2 PureTech 110 Flair Plus 5dr [6 Speed]
703,Citroen, C3,"£13,727",2021,Semi-Auto,47.1 mpg,Tax: £180,"Mileage: 17,087",Petrol,black,3 Aircross 1.2 PureTech 130 Shine 5dr EAT6
704,Citroen, C4,"£12,828",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 36,991",Petrol,black,4 1.2 PureTech [130] Sense Plus 5dr
705,Citroen, C4 Cactus,"£12,630",2019,Semi-Auto,57.7 mpg,Tax: £180,"Mileage: 37,594",Diesel,black,s 1.5 BlueHDi 120 Flair EAT6 5dr
706,Citroen, C5 Aircross,"£15,795",2022,Semi-Auto,57.7 mpg,Tax: £180,"Mileage: 58,375",Diesel,black,s 1.5 BlueHDi 130 Shine Plus 5dr EAT8
707,Citroen, C3,"£16,463",2023,Semi-Auto,50.4 mpg,Tax: £180,"Mileage: 1,263",Petrol,black,3 1.2 PureTech 110 C-Series Edition 5dr EAT6
708,Citroen, C3,"£8,700",2019,Manual,51.4 mpg,Tax: £180,"Mileage: 45,290",Petrol,black,"1.2 PureTech Feel Hatchback 5dr Petrol Manual Euro 6 (s/s) (83 ps) Android Auto,Apple CarPlay"
794,Citroen, C5 Aircross,"£18,500",2022,Automatic,57.7 mpg,Tax: £180,"Mileage: 19,810",Diesel,black,"1.5 BlueHDi Shine Plus SUV 5dr Diesel EAT8 Euro 6 (s/s) (130 ps) Android Auto,Apple CarPlay"
795,Citroen, C5 Aircross,"£17,402",2021,Manual,49.6 mpg,Tax: £180,"Mileage: 6,098",Petrol,black,s 1.2 PureTech 130 Shine 5dr
796,Citroen, C3,"£9,680",2018,Manual,60.1 mpg,Tax: £180,"Mileage: 17,839",Petrol,black,1.2 Puretech Flair Nav Edition
797,Citroen, C3,"£12,949",2022,Manual,54.3 mpg,Tax: £180,"Mileage: 10,368",Petrol,black,3 1.2 PureTech C-Series 5dr
798,Citroen, C3,"£15,250",2022,Manual,51.4 mpg,Tax: £165,"Mileage: 4,458",Petrol,black,3 Aircross 1.2 PureTech 110 Shine Plus 5dr
799,Citroen, C1,"£8,088",2019,Manual,58.9 mpg,Tax: £180,"Mileage: 28,243",Petrol,black,1 1.0 VTi 72 Flair 5dr
800,Citroen, C3,"£8,435",2018,Manual,45.0 mpg,Tax: £180,"Mileage: 73,675",Petrol,black,3 Aircross 1.2 PureTech Flair 5dr
801,Citroen, C1,"£7,995",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 14,237",Petrol,black,1.0 VTi (72ps) Origins (s/s) Hatchback 5d 998cc
802,Citroen, C5 Aircross,"£26,795",2022,Semi-Auto,156.9 mpg,Tax: £170,"Mileage: 15,000",Hybrid,black,s 1.6 Plug-in Hybrid 225 Black Edition 5dr e-EAT8
888,Citroen, C3,"£11,495",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 15,995",Petrol,black,3 1.2 PureTech Flair 5dr
889,Citroen, C3,"£11,799",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 19,800",Petrol,black,3 1.2 PureTech Shine 5dr
890,Citroen, C3,"£9,700",2018,Manual,54.4 mpg,Tax: £180,"Mileage: 35,399",Diesel,black,"Aircross 1.5 BlueHDi Flair SUV 5dr Diesel Manual Euro 6 (100 ps) Panoramic Roof,Android Auto"
891,Citroen, C5 Aircross,"£13,000",2020,Manual,44.1 mpg,Tax: £180,"Mileage: 44,280",Petrol,black,"1.2 PureTech Flair SUV 5dr Petrol Manual Euro 6 (s/s) (130 ps) Part Leather,Android Auto"
892,Citroen, C5 Aircross,"£13,200",2019,Manual,36.6 mpg,Tax: £180,"Mileage: 48,585",Petrol,black,"1.2 PureTech Flair Plus SUV 5dr Petrol Manual Euro 6 (s/s) (130 ps) Part Leather,Android Auto"
893,Citroen, C5 Aircross,"£13,800",2020,Manual,57.7 mpg,Tax: £180,"Mileage: 42,906",Diesel,black,"1.5 BlueHDi Flair SUV 5dr Diesel Manual Euro 6 (s/s) (130 ps) Part Leather,Android Auto"
894,Citroen, C5 Aircross,"£27,448",2023,Semi-Auto,156.9 mpg,Tax: £170,"Mileage: 8,522",Hybrid,black,s 1.6 Plug-in Hybrid Shine 5dr e-EAT8
895,Citroen, C4,"£19,163",2022,Semi-Auto,50.4 mpg,Tax: £180,"Mileage: 11,860",Petrol,black,4 1.2 PureTech [130] Shine Plus 5dr Auto
896,Citroen, C4,"£13,546",2018,Manual,56.5 mpg,Tax: £180,"Mileage: 47,395",Petrol,black,rand C4 SpaceTourer 1.2 PureTech 130 Flair 5dr
897,Citroen, C3,"£8,578",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 61,501",Petrol,black,3 1.2 PureTech 83 Flair Plus 5dr
984,Citroen, C4 Cactus,"£10,995",2019,Manual,55.4 mpg,Tax: £180,"Mileage: 35,958",Petrol,black,s 1.2 PureTech Flair 5dr [6 Speed]
985,Citroen, C5,"£31,990",2023,Semi-Auto,188.3 mpg,Tax: £170,"Mileage: 1,000",Hybrid,black,5 X 1.6 Plug-in Hybrid 225 Shine 5dr e-EAT8
986,Citroen, C3,"£14,290",2021,Manual,51.4 mpg,Tax: £180,"Mileage: 5,249",Petrol,black,3 Aircross 1.2 PureTech 110 C-Series 5dr
987,Citroen, C3,"£12,690",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 12,094",Petrol,black,3 1.2 PureTech 83 Origins 5dr
988,Citroen, C3,"£12,300",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 17,362",Petrol,black,3 1.2 PureTech 83 Origins 5dr
989,Citroen, C1,"£9,500",2019,Manual,68.9 mpg,Tax: £180,"Mileage: 19,375",Petrol,black,1 1.0 VTi 72 Urban Ride 5dr
990,Citroen, C3,"£11,990",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 26,638",Petrol,black,3 1.2 PureTech Flair 5dr
991,Citroen, C4,"£13,000",2018,Manual,68.9 mpg,Tax: £180,"Mileage: 51,810",Diesel,black,SpaceTourer 1.5 BlueHDi Flair Euro 6 (s/s) 5dr REVERSING CAMERA SAT NAV
992,Citroen, C3,"£12,495",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 12,603",Petrol,black,3 1.2 PureTech Flair 5dr
993,Citroen, C3,"£10,495",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 53,051",Petrol,black,3 1.2 PureTech Shine Plus 5dr
1074,Citroen, C3,"£15,995",2021,Semi-Auto,50.4 mpg,Tax: £180,"Mileage: 12,300",Petrol,black,3 1.2 PureTech 110 Shine 5dr EAT6
1075,Citroen, C1,"£9,295",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 13,293",Petrol,black,1 1.0 VTi 72 Feel 5dr
1076,Citroen, C3,"£10,995",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 25,000",Petrol,black,3 1.2 PureTech Sense 5dr
1077,Citroen, C5 Aircross,"£14,250",2019,Manual,68.9 mpg,Tax: £180,"Mileage: 46,853",Diesel,black,s 1.5 BlueHDi 130 Flair 5dr
1078,Citroen, C4 Cactus,"£5,495",2018,Manual,70.6 mpg,Tax: £180,"Mileage: 123,260",Diesel,black,1.5 BlueHDi Flair Euro 6 (s/s) 5dr SVC HISTORY PARKING SENSORS
1079,Citroen, C3,"£22,795",2022,Semi-Auto,47.1 mpg,Tax: £180,"Mileage: 1,433",Petrol,black,3 Aircross 1.2 PureTech 130 Shine Plus 5dr EAT6
1080,Citroen, C1,"£9,995",2020,Manual,58.9 mpg,Tax: £180,Mileage: 891,Petrol,black,1 1.0 VTi 72 Urban Ride 5dr
1081,Citroen, C3,"£8,500",2017,Manual,60.1 mpg,Tax: £180,"Mileage: 56,078",Petrol,black,3 1.2 PureTech 82 Feel 5dr
1082,Citroen, C4,"£25,990",2023,Semi-Auto,50.4 mpg,Tax: £180,Mileage: 1,Petrol,black,4 X 1.2 PureTech [130] Shine Plus 5dr EAT8
1083,Citroen, C3,"£13,900",2019,Semi-Auto,39.1 mpg,Tax: £180,"Mileage: 45,174",Petrol,black,3 Aircross 1.2 PureTech 110 Flair 5dr EAT6
1168,Citroen, C5,"£37,500",2023,Semi-Auto,188.3 mpg,Tax: £170,Mileage: 10,Hybrid,black,5 X 1.6 Plug-in Hybrid 225 Shine Plus 5dr e-EAT8
1169,Citroen, C4,"£18,250",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 11,000",Petrol,black,4 1.2 PureTech [130] Sense Plus 5dr
1170,Citroen, C3,"£14,645",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 12,700",Petrol,black,3 1.2 PureTech Shine Plus 5dr
1171,Citroen, C3,"£11,250",2017,Manual,61.4 mpg,Tax: £180,"Mileage: 25,000",Petrol,black,3 1.2 PureTech 110 Flair 5dr
1172,Citroen, C4 Cactus,"£11,490",2021,Manual,51.4 mpg,Tax: £180,"Mileage: 27,787",Petrol,black,s 1.2 PureTech Flair 5dr [6 Speed]
1173,Citroen, C3,"£10,495",2018,Manual,60.1 mpg,Tax: £180,"Mileage: 25,235",Petrol,black,3 1.2 PureTech 82 Flair Nav Edition 5dr
1174,Citroen, C5 Aircross,"£30,995",2022,Semi-Auto,156.9 mpg,Tax: £170,"Mileage: 2,038",Hybrid,black,s 1.6 Plug-in Hybrid 225 Shine Plus 5dr e-EAT8
1175,Citroen, C5 Aircross,"£29,995",2022,Semi-Auto,156.9 mpg,Tax: £170,"Mileage: 6,597",Hybrid,black,s 1.6 Plug-in Hybrid 225 Shine Plus 5dr e-EAT8
1176,Citroen, C1,"£10,995",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 9,454",Petrol,black,1 1.0 VTi 72 Flair 5dr
1177,Citroen, C1,"£9,995",2020,Manual,58.9 mpg,Tax: £180,"Mileage: 18,311",Petrol,black,1 1.0 VTi 72 Feel 5dr
1264,Citroen, C4 Cactus,"£14,995",2020,Semi-Auto,47.1 mpg,Tax: £180,"Mileage: 31,436",Petrol,black,s 1.2 PureTech 130 Flair EAT6 5dr
1265,Citroen, C3,"£12,395",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 30,524",Petrol,black,3 Aircross 1.2 PureTech 110 Feel 5dr [6 speed]
1266,Citroen, C3,"£12,456",2023,Manual,53.3 mpg,Tax: £180,Mileage: 10,Petrol,black,3 1.2 PureTech You 5dr
1267,Citroen, C3,"£15,102",2022,Semi-Auto,50.4 mpg,Tax: £180,"Mileage: 15,591",Petrol,black,3 1.2 PureTech 110 Shine Plus 5dr EAT6
1268,Citroen, C3,"£12,490",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 7,000",Petrol,black,1.2 PureTech Flair Euro 6 (s/s) 5dr NEW SHAPE LOW MILEAGE! 
1269,Citroen, C3,"£16,490",2019,Automatic,47.1 mpg,Tax: £180,"Mileage: 10,000",Petrol,black,Aircross 1.2 PureTech Flair EAT6 Euro 6 (s/s) 5dr 130hp AUTO NAV LOW MILES
1270,Citroen, C4,"£18,990",2019,Automatic,36.5 mpg,Tax: £180,"Mileage: 11,000",Petrol,black,SpaceTourer 1.2 PureTech Feel EAT8 Euro 6 (s/s) 5dr PETROL AUTO NAV LOW MILES
1271,Citroen, C1,"£7,990",2018,Manual,68.9 mpg,Tax: £180,"Mileage: 17,000",Petrol,black,1.0 VTi Flair Euro 6 3dr TOP SPEC 3 DOOR LOW MILES
1272,Citroen, C1,"£9,490",2019,Manual,58.9 mpg,Tax: £180,"Mileage: 18,000",Petrol,black,1.0 VTi Urban Ride Euro 6 (s/s) 5dr SPECIAL EDITION LOW MILES 
1273,Citroen, C3,"£13,990",2020,Manual,62.8 mpg,Tax: £180,"Mileage: 20,000",Diesel,black,Aircross 1.5 BlueHDi Flair Euro 6 5dr DIESEL SAT NAV LOW MILES
1358,Citroen, C4,"£14,990",2019,Manual,42.8 mpg,Tax: £180,"Mileage: 37,000",Petrol,black,SpaceTourer 1.2 PureTech Feel Euro 6 (s/s) 5dr PETROL SAT NAV LOW MILES
1359,Citroen, C3,"£11,664",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 3,746",Petrol,black,1.2 PureTech Origins Hatchback 5dr Petrol Manual Euro 6 (s/s) (83 ps)
1360,Citroen, C3,"£13,579",2020,Automatic,49.6 mpg,Tax: £180,"Mileage: 21,157",Petrol,black,1.2 PureTech Flair Plus Hatchback 5dr Petrol EAT6 Euro 6 (s/s) (110 ps)
1361,Citroen, C5 Aircross,"£24,171",2023,Manual,48.7 mpg,Tax: £180,Mileage: 214,Petrol,black,s 1.2 PureTech Shine 5dr
1362,Citroen, C3,"£9,979",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 37,000",Petrol,black,PureTech Shine Plus
1363,Citroen, C3,"£16,295",2023,Manual,53.3 mpg,Tax: £180,Mileage: 100,Petrol,black,3 1.2 PureTech C-Series Edition 5dr
1364,Citroen, C3,"£16,995",2021,Semi-Auto,50.4 mpg,Tax: £180,"Mileage: 9,700",Petrol,black,3 1.2 PureTech 110 Saint James 5dr EAT6
1365,Citroen, C3,"£10,000",2021,Manual,51.4 mpg,Tax: £180,"Mileage: 53,180",Petrol,black,"Aircross 1.2 PureTech Shine SUV 5dr Petrol Manual Euro 6 (s/s) (110 ps) Android Auto,Apple CarPlay"
1366,Citroen, C3,"£15,990",2021,Semi-Auto,50.4 mpg,Tax: £180,"Mileage: 13,932",Petrol,black,3 1.2 PureTech 110 Shine 5dr EAT6
1454,Citroen, Berlingo,"£19,490",2020,Manual,55.4 mpg,Tax: £180,"Mileage: 12,000",Diesel,black,1.5 BlueHDi Flair M MPV Euro 6 (s/s) 5dr TOP SPEC SAT NAV LOW MILES
1455,Citroen, C3,"£15,990",2022,Automatic,50.4 mpg,Tax: £180,"Mileage: 18,000",Petrol,black,1.2 PureTech C-Series Edition EAT6 Euro 6 (s/s) 5dr AUTO NEW SHAPE LOW MILES
1456,Citroen, C3,"£13,990",2020,Manual,62.8 mpg,Tax: £180,"Mileage: 26,000",Diesel,black,Aircross 1.5 BlueHDi Flair 5dr DIESEL SAT NAV LOW MILES
1457,Citroen, C4 Picasso,"£15,490",2017,Automatic,55.4 mpg,Tax: £35,"Mileage: 30,000",Petrol,black,1.2 PureTech Flair EAT6 Euro 6 (s/s) 5dr RARE PETROL AUTO TOP SPEC 
1458,Citroen, C5 Aircross,"£15,990",2020,Manual,55.4 mpg,Tax: £180,"Mileage: 30,000",Diesel,black,1.5 BlueHDi Flair Euro 6 (s/s) 5dr DIESEL SAT NAV LOW MILES
1459,Citroen, C4,"£20,490",2020,Automatic,58.9 mpg,Tax: £180,"Mileage: 33,000",Diesel,black,SpaceTourer 1.5 BlueHDi Flair Plus EAT8 Euro 6 (s/s) 5dr DIESEL AUTO NAV SUNROOF!
1460,Citroen, C3,"£11,990",2018,Manual,53.3 mpg,Tax: £180,"Mileage: 37,000",Petrol,black,Aircross 1.2 PureTech GPF Flair Euro 6 (s/s) 5dr 110hp SAT NAV LOW MILES 
1461,Citroen, C3,"£9,968",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 30,146",Petrol,black,3 1.2 PureTech 83 Feel 5dr
1462,Citroen, C3,"£7,495",2017,Manual,61.4 mpg,Tax: £180,"Mileage: 53,206",Petrol,black,3 1.2 PureTech 110 Feel 5dr
1547,Citroen, C5 Aircross,"£19,000",2023,Manual,49.6 mpg,Tax: £180,"Mileage: 1,451",Petrol,black,s 1.2 PureTech Sense Plus 5dr
1548,Citroen, C5 Aircross,"£19,058",2022,Semi-Auto,156.9 mpg,Tax: £170,"Mileage: 17,374",Hybrid,black,s 1.6 Plug-in Hybrid 225 Shine Plus 5dr e-EAT8
1549,Citroen, C3,"£12,499",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 28,269",Petrol,black,3 Aircross 1.2 PureTech 110 Flair 5dr [6 speed]
1550,Citroen, C4,"£19,990",2023,Automatic,50.4 mpg,Tax: £180,Mileage: 10,Petrol,black,X 1.2 PureTech Shine Fastback EAT8 Euro 6 (s/s) 4dr AUTO DELIVERY MILES ONLY 
1551,Citroen, C4,"£19,990",2023,Automatic,50.4 mpg,Tax: £180,Mileage: 10,Petrol,black,1.2 PureTech Shine EAT8 Euro 6 (s/s) 5dr AUTO DELIVERY MILES ONLY 
1552,Citroen, C5 Aircross,"£17,990",2020,Manual,36.6 mpg,Tax: £180,"Mileage: 11,000",Petrol,black,1.2 PureTech Flair Plus Euro 6 (s/s) 5dr PETROL SUNROOF LOW MILES
1553,Citroen, C3,"£16,490",2022,Automatic,50.4 mpg,Tax: £180,"Mileage: 14,000",Petrol,black,1.2 PureTech C-Series Edition EAT6 Euro 6 (s/s) 5dr AUTO NEW SHAPE LOW MILES
1554,Citroen, C1,"£10,490",2019,Manual,68.9 mpg,Tax: £180,"Mileage: 17,000",Petrol,black,1.0 VTi Urban Ride Airscape Euro 6 5dr CABRIO FACTORY OPTIONS! 
1555,Citroen, C3,"£11,990",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 17,000",Petrol,black,1.2 PureTech Flair Euro 6 (s/s) 5dr NEW SHAPE LOW MILEAGE! 
1556,Citroen, C3,"£14,990",2021,Automatic,50.4 mpg,Tax: £180,"Mileage: 19,000",Petrol,black,1.2 PureTech Shine EAT6 Euro 6 (s/s) 5dr AUTO NEW SHAPE LOW MILES
